x,y,thetha
-2442.303223,534.562317,-0.014199853093088938
-2442.437256,534.489136,-0.009314897204371345
-2442.473633,534.409241,-0.009999579903673984
-2442.452148,534.478333,-0.010330438700433653
-2442.421875,534.544495,-0.011425203605208139
-2440.969727,539.38446,-0.02986313774009067
-2439.589844,542.166321,-0.013465055417503573
-2437.785645,542.524841,-0.005434898335691566
-2437.703857,542.458862,-0.005111848097381068
-2436.61792,562.109497,-0.011556765978957516
-2434.111572,597.182678,0.004371969494046836
-2432.649902,622.049805,6.992569082058005e-05
-2431.34668,644.602234,0.0014189727481612243
-2431.169434,658.719299,-0.004244401172739497
-2431.553223,666.934265,-0.008746174622992596
-2432.370361,668.618286,-0.016902062102124513
-2432.449219,668.923096,-0.017266046896521003
-2432.539551,669.021729,-0.016347359364697285
-2432.691895,669.281921,-0.014313489346163654
-2432.739014,669.162292,-0.01635511549502181
