x,y,thetha
-2442.571533,534.44751,-0.009941709850326094
-2442.499756,534.349792,-0.010182066859526752
-2442.383789,534.805298,-0.012630905143715093
-2442.483398,534.818481,-0.011176066242723293
-2442.482666,534.815002,-0.011279306387666296
-2442.478271,534.77771,-0.010963113933274683
-2442.159424,537.407227,-0.011971388555494343
-2439.885498,542.099426,-0.01272390092868247
-2437.873047,542.870605,-0.003086536842446814
-2437.832031,542.86084,-0.0033171683521775663
-2436.687012,562.865662,-0.01085501107935895
-2434.059082,599.857239,0.002382058316840846
-2432.406738,626.575684,0.000649087477549981
-2431.442383,650.243835,0.0004692351559968991
-2431.759766,659.516296,-0.0074651032975896845
-2432.22876,667.92511,-0.009180937489896842
-2432.622314,669.085083,-0.016379422160265854
-2432.651855,669.135376,-0.01619765502510302
-2432.730713,669.234436,-0.015852860469083914
-2432.701172,669.272156,-0.015488946430682984
