x,y,thetha
-2442.580078,533.814514,-0.009303223555740276
-2442.604736,533.875793,-0.009160121221970198
-2442.571045,533.823792,-0.009334551048525179
-2442.576172,533.840088,-0.009192410955365148
-2442.203369,536.509155,-0.008507956871489749
-2439.94165,541.421814,-0.01722022242528346
-2437.876465,542.165894,-0.009206365066785025
-2437.834229,542.171631,-0.009097687536861241
-2436.75415,561.978455,-0.013212442392025594
-2433.992188,599.109619,-0.0016023955702619875
-2432.417236,625.829773,-0.003982042063598271
-2431.393066,649.815247,-0.004796551875966631
-2431.7229,658.7995,-0.014812303140252399
-2432.243652,667.246704,-0.01278421955835184
-2432.694824,668.587463,-0.018243892997249288
-2432.755371,668.601868,-0.01766607243296552
-2433.025879,669.050049,-0.014965802494838216
-2433.048584,669.092163,-0.01489097051007542
-2432.890381,668.926025,-0.013560243514562012
-2433.644531,667.581726,-0.007183544444510372
