x,y,thetha
-2391.660645,544.02417,3.1247844186579874
-2391.458984,543.80835,3.123001022964853
-2391.600098,543.419617,3.1242996685075175
-2391.697021,543.420105,3.124713015609617
-2391.679688,543.467773,3.1248177680735694
-2391.769287,544.461731,3.128128276105942
-2389.915771,548.875122,3.1254012862222558
-2388.44043,547.83551,3.122713570837756
-2387.344482,546.266296,3.1203595553299146
-2387.051025,547.171265,3.1210092723929668
-2360.078857,577.445984,3.116299102298976
-2320.455322,596.811401,3.122126702853056
-2274.449707,607.38916,3.123512796245643
-2237.470947,604.514648,3.1309776067197967
-2205.668701,597.549927,3.136066939242309
-2196.106201,595.545288,3.141357182076382
-2195.064209,600.605042,-3.1284194445220526
-2194.045166,598.970276,-3.1414732029138417
-2194.129639,598.997742,-3.141053325906628
-2194.146729,598.991394,-3.1407829743889617
