x,y,thetha
-2392.152344,544.538086,3.127973616391984
-2392.130859,544.581299,3.1280852070483407
-2390.933838,543.232178,3.1205624837195476
-2391.320312,542.972229,3.1209271746982505
-2391.291016,542.947266,3.120562543707075
-2391.299561,542.941528,3.1209445588560816
-2391.908203,547.96814,3.1326637321061224
-2389.127197,547.430603,3.121293147655416
-2387.219482,545.489258,3.11875613941708
-2387.209473,545.576538,3.1194888519774477
-2363.542236,574.317688,3.115699707103134
-2320.268311,596.254089,3.122175556208868
-2268.907959,607.612976,3.1251684650146823
-2231.148926,603.753601,3.131628041484875
-2196.390625,590.59491,3.125167415672785
-2194.992188,595.259033,3.134195903492126
-2193.641602,597.362427,3.134945410273103
-2195.166016,597.845276,-3.1406014063705965
-2194.355469,598.42627,3.1412623507586317
-2193.837646,598.505798,3.1409931273891325
