x,y,thetha
-2427.064453,524.295288,-0.006131489028890617
-2426.863525,524.02948,-0.010662419398076307
-2427.295654,524.589661,-0.008605148251597127
-2427.317139,524.595947,-0.008275544321454803
-2427.374756,524.580444,-0.00841663284313237
-2427.262451,524.838074,-0.00806613478535702
-2425.689453,529.583496,0.00583318581422203
-2424.36499,530.076843,-0.02728068095724141
-2423.089111,529.093811,-0.04869612090027637
-2423.141846,529.051697,-0.0490024511961246
-2421.75,551.144043,-0.03486958335649287
-2419.447021,583.557129,-0.06519508573160668
-2417.787842,608.777588,-0.05986567004993803
-2417.052002,631.334167,-0.0688757132462024
-2416.837646,644.663452,-0.05576426385234953
-2417.066895,653.798523,-0.05156593450896532
-2418.08374,656.691467,-0.02261686116774864
-2418.146484,660.715576,0.0013240149997784294
-2417.706543,660.4328,-0.0024421188789789544
-2418.186768,659.901917,-0.0017781438020592483
