x,y,thetha
-2427.606445,525.404541,-0.011445218047975773
-2427.019043,524.725037,-0.013814353757227421
-2427.453613,524.66925,-0.01592010842718613
-2427.605225,524.634094,-0.014851088709026248
-2427.702148,524.67865,-0.014420788480071103
-2427.685547,527.401672,-0.0025595320198258517
-2425.750488,531.025085,-0.00097783737812579
-2423.977295,530.6026,-0.029976839005799883
-2423.48999,529.783569,-0.04345623433763471
-2423.25293,532.166199,-0.050679122347010754
-2420.772461,569.880798,-0.07023713966342197
-2418.769287,597.698242,-0.06341355423524174
-2417.5,622.61554,-0.054768044522447885
-2416.804932,643.667053,-0.05406303839870498
-2416.999268,651.592346,-0.04624399067524882
-2417.405029,655.799072,-0.03280532109911741
-2417.480957,658.105225,-0.005999258851734976
-2417.850342,658.263123,-0.0030706055548531306
-2417.624756,658.086487,-0.004409083111292186
-2417.684082,657.954712,-0.010032777051939012
