x,y,thetha
-2427.234131,524.570679,-0.01068013040864201
-2427.568115,524.645508,-0.008410599710944872
-2427.595947,524.580688,-0.007429427620358656
-2427.654053,524.629395,-0.007635034311969891
-2427.647217,524.638611,-0.007659699158433245
-2426.901367,528.764404,0.013728761709338223
-2425.143555,530.289978,-0.020417250727586003
-2423.448975,529.382324,-0.04134498049933302
-2423.439941,529.344421,-0.04108756278360843
-2423.170654,534.407471,-0.04743373555003736
-2420.619385,570.925903,-0.07187384727965927
-2419.008301,595.487122,-0.06241620532553626
-2417.722168,618.581238,-0.057287324323036445
-2416.924561,639.130676,-0.05997713700048932
-2417.32666,646.553467,-0.039078399389624624
-2417.549805,654.954041,-0.039915287113242215
-2417.892822,661.761963,0.004957343633750987
-2418.021729,658.921265,-0.011665635604251753
-2417.961182,659.50708,-0.007270352990445891
-2418.182373,659.670532,-0.005845766329312942
