x,y,thetha
-2427.406738,524.796753,-0.006122551603085264
-2427.547363,524.797791,-0.005574476955447813
-2427.479492,524.864624,-0.00710139184737175
-2427.475098,524.914185,-0.007032406660732269
-2426.775879,528.045654,0.009586304464189756
-2425.092285,530.184509,-0.021144520973239683
-2423.351074,529.235046,-0.04312892759095728
-2423.278076,529.291321,-0.04326242735209195
-2423.109131,530.641052,-0.04677013136597746
-2420.766846,563.768738,-0.06365458859467192
-2419.143555,590.192383,-0.06582716637276727
-2417.80249,613.765503,-0.062004573848114336
-2416.960449,634.452454,-0.05646759583100611
-2417.218262,645.123962,-0.04977383935019744
-2417.177246,654.167969,-0.049817459459104256
-2417.813965,657.546631,-0.01844551997661524
-2417.58374,661.585083,-9.784587618060952e-05
-2418.152344,660.567383,-3.0870865226751445e-05
-2418.349609,660.368652,-0.0009542579156262954
-2418.143311,660.01178,-0.004450070306857047
