x,y,thetha
-2442.588867,533.81897,-0.010307793716634626
-2442.835205,533.82312,-0.00822689611046029
-2442.885742,533.831482,-0.006607567082239166
-2442.897461,533.823486,-0.006494131626538816
-2442.901855,533.829407,-0.0066814444394763545
-2442.499023,536.416382,-0.006860077614849023
-2440.63208,541.062378,-0.014453851817327362
-2438.246582,541.904602,-0.004262515363710461
-2438.383789,541.855652,-0.00746626367456216
-2427.703369,556.853271,-0.01454229357566598
-2396.14624,588.774353,0.004658722040504615
-2357.028809,607.445129,0.005342593782476242
-2312.989014,619.858032,0.010510296257440327
-2283.317871,616.663391,0.004519145275484593
-2253.495117,612.006226,0.0023985526160738885
-2243.535889,609.64502,0.006069843167275616
-2242.864502,609.393005,-0.003706097556503462
-2242.846436,609.436218,-0.004189226428822042
-2242.86377,609.494873,-0.004177618084099301
-2242.873047,609.480103,-0.003892749875290938
