x,y,thetha
-2442.638428,533.502441,-0.011331222556182746
-2442.470703,533.56134,-0.012609430045626577
-2442.656982,533.950134,-0.008811337949064671
-2442.656982,533.967346,-0.008790995672845177
-2442.611084,533.925964,-0.008606026588762722
-2442.755615,533.953613,-0.008300793729544195
-2441.626465,538.114624,-0.027915067556316352
-2439.88623,541.540955,-0.013655621069760149
-2438.20459,541.982483,-0.005946346949071933
-2438.120361,542.01001,-0.005232934037952963
-2424.646484,561.175781,-0.007698620834783526
-2389.772705,592.536255,0.007709288850092031
-2347.53833,610.899109,0.00862472906122846
-2301.523438,620.500366,0.012514230590732773
-2272.918213,617.772827,0.006124097265180808
-2244.249023,609.896667,0.005649123849803327
-2243.686523,609.748413,-0.0010356500526404915
-2243.625244,609.815552,-0.0023931200379749005
-2243.434814,609.855774,-0.0013973791373541045
-2243.356445,611.962646,-6.404325749184914e-05
