x,y,thetha
-2442.79126,534.048523,-0.010616337713889685
-2442.846191,533.962036,-0.009923382056824545
-2442.659668,534.405579,-0.010625028842659937
-2442.758057,534.442688,-0.008443796809842943
-2442.766602,534.450562,-0.008649177567717194
-2442.73999,534.462891,-0.009068327921415391
-2442.686768,537.020813,-0.020709796137742667
-2440.509277,541.129272,-0.02014684962711282
-2438.000977,542.450378,-0.008365852697495322
-2438.113525,542.447266,-0.0032066430362677266
-2437.978516,543.651978,-0.0012203886156006616
-2413.053467,577.161011,0.008181874331616667
-2375.449951,600.235168,0.012265199113718955
-2332.121826,615.838379,0.011163923813096438
-2292.30127,618.645203,0.0117094502609268
-2265.268799,617.355042,0.007883539751217002
-2244.652588,608.842224,-0.000747700625574526
-2244.140869,610.160645,-0.006056625216264544
-2244.176758,610.310181,-0.0035954519497909724
-2243.917236,610.173828,0.003593268119503443
