x,y,thetha
-2442.744141,533.638306,-0.011051095237149275
-2442.696289,534.020264,-0.010308850741308164
-2442.772705,534.003784,-0.0078046977168319395
-2442.782715,534.003723,-0.0072831979991816774
-2442.782471,533.990601,-0.007532651869221558
-2442.751465,534.080383,-0.008185556664086734
-2441.468018,538.375183,-0.026242550143370038
-2439.910645,541.438965,-0.01635489484051706
-2438.105225,542.023621,-0.011273418626336617
-2438.078125,542.032349,-0.010873117077421291
-2433.183594,549.169983,-0.0074760783349387405
-2405.138916,583.62146,0.0068439958118498585
-2369.177979,602.845093,0.007029679583316159
-2328.270264,616.506226,0.010072180692889364
-2292.163086,618.389893,0.00974262546932029
-2266.65332,617.377808,0.010572393685169188
-2244.612061,610.263672,0.010299843060159897
-2243.434814,609.774353,-0.002591852307714404
-2243.090088,609.918274,0.0026305193379396016
-2243.852051,611.451477,0.0006182467791240589
