x,y,thetha
-2392.031982,543.280701,3.1222246751668696
-2391.877197,543.09491,3.120882689279437
-2391.897705,542.882812,3.1232043564651417
-2391.914551,542.917908,3.122817789767909
-2391.897461,542.912842,3.1232213585794755
-2392.496582,548.037781,3.1333256373967266
-2389.883301,547.437317,3.1274878016017653
-2387.989258,545.614685,3.1230902156352744
-2388.038086,545.672119,3.122899007002604
-2437.477539,572.985962,3.115611927158996
-2518.297363,581.258545,3.112036778412102
-2573.413086,570.903748,3.1122775592500704
-2598.49707,571.964844,3.1118980774900025
-2596.521484,567.499146,3.1051144938817323
-2597.492676,571.586609,3.103597088853299
-2596.012207,569.786499,3.099844166334754
-2596.217773,570.110229,3.10046739633043
-2596.37915,570.229309,3.100622436399583
-2596.389648,570.197693,3.101000682196241
-2596.380859,570.210083,3.101012912333361
