x,y,thetha
-2392.233398,544.235107,3.1257544858788
-2391.560547,543.13385,3.121939063006456
-2391.660645,543.111206,3.1228063707859923
-2391.686523,543.024048,3.1215785904399858
-2391.693604,542.975403,3.12145778890683
-2392.219971,547.450989,3.1316777456002005
-2389.971436,548.646423,3.129517683959381
-2387.418213,546.749817,3.122478494362537
-2387.672119,546.275391,3.1264908960189812
-2406.461182,560.467773,3.1189947940957397
-2476.470703,581.766907,3.115101330088587
-2540.072998,579.320923,3.1156703819333136
-2591.550293,564.632629,3.1104590628261435
-2595.070801,565.803589,3.1019506363536617
-2597.343506,570.414368,3.1080958155811036
-2598.362305,573.193665,3.11050815668341
-2598.744873,568.841614,3.1216424420885143
-2595.474365,570.716492,3.099357931192277
-2596.588867,570.922058,3.101894268363822
-2596.568115,570.85376,3.102117917709778
