x,y,thetha
-2392.148193,544.646729,3.125489988891091
-2392.358643,544.420166,3.1255807532234856
-2392.066406,544.507141,3.1259984240290315
-2392.14624,543.977966,3.126193138984221
-2392.175537,543.953247,3.1281073524892524
-2392.20874,543.988281,3.1285262782621244
-2392.211426,546.973267,3.134153253771222
-2390.200928,549.226562,3.1300019905426226
-2387.939941,546.84198,3.124039756825414
-2387.934082,546.745911,3.1238217527636625
-2434.874756,573.30658,3.1177531550770894
-2520.259766,581.789551,3.113711296825132
-2579.596924,569.76001,3.1134616317096655
-2596.39917,568.922791,3.1048710821678056
-2597.503174,572.861572,3.103098777460904
-2597.166992,573.390442,3.101619038845597
-2595.251221,569.611511,3.102326138567068
-2594.255859,569.538269,3.1027430270085374
-2594.463867,569.876404,3.104196818123814
-2594.39624,570.03595,3.104629681488719
