x,y,thetha
-2391.505127,544.285522,3.1246011373856937
-2391.245361,543.518616,3.1231797481284302
-2391.282227,543.541016,3.123619187958218
-2391.322754,543.514099,3.123367180773799
-2391.940186,546.540405,3.1340684908975196
-2388.990967,548.777039,3.1240344130747797
-2386.83374,546.446655,3.118153993659226
-2387.01001,546.270447,3.1175492636213646
-2375.865723,562.36377,3.1200878359666415
-2337.426025,590.157532,3.1170378556953717
-2288.245361,605.304993,3.1220786395923823
-2243.186768,605.253967,3.1265218721394126
-2213.455078,601.604919,3.1285896402656843
-2196.749512,594.552368,-3.1372428942135326
-2195.697021,596.339172,3.1411778854021346
-2195.906006,596.822449,-3.138882499971064
-2194.985107,599.116272,-3.1304084876251004
-2194.489258,598.729187,-3.1360970143146454
-2193.575195,598.75885,3.141243160945859
-2193.534424,598.742126,3.1415385611791415
