x,y,thetha
-2391.591797,544.563721,3.1263423448060443
-2391.836914,544.889771,3.128107323063867
-2391.271484,543.776367,3.1236393341019952
-2391.30127,543.793762,3.1234600316903545
-2391.264404,543.794922,3.123232307900791
-2391.686035,545.198792,3.129814898654705
-2389.486816,549.078491,3.1248021471927587
-2387.943848,547.763977,3.11938949643548
-2386.980713,546.250671,3.1199714841821238
-2385.383789,549.482849,3.115780183602211
-2352.802002,581.950623,3.1159728086124012
-2310.679443,599.826233,3.1214868265181734
-2261.470215,609.022766,3.1253363586991494
-2228.82959,604.26825,3.1292832869351166
-2195.976562,590.908325,3.121663875778741
-2194.847656,597.660095,-3.141405972503039
-2195.177002,599.85083,-3.1294306865508212
-2194.124512,599.55658,-3.137798355489032
-2193.455811,599.554932,3.14064007884408
-2193.495361,599.599487,3.1403203333920513
