x,y,thetha
-2392.085205,544.827454,3.128077948329821
-2390.784668,543.571167,3.1198421862126007
-2391.309814,543.304504,3.122981229057412
-2391.374268,543.413574,3.123387361916296
-2391.347412,543.290466,3.1230809026359494
-2391.84082,545.575073,3.1312283983595814
-2389.525879,549.218689,3.124518460174529
-2388.097168,547.907471,3.120624597695241
-2387.066895,546.390137,3.1188920718388258
-2386.658203,547.618713,3.12016954736923
-2358.059814,578.719299,3.1182622868896406
-2318.955811,597.372559,3.119431492431636
-2272.91626,607.760254,3.122943832376118
-2236.904053,604.6427,3.133007040846193
-2205.308838,597.528198,3.133385633396878
-2196.674805,596.768799,-3.1343539768838804
-2194.094482,600.004883,-3.141216804578158
-2193.921387,599.537354,3.1409264766740725
-2193.888916,599.567627,3.140663487822543
-2193.893799,599.477966,3.140577488575657
