x,y,thetha
-2392.24585,544.314514,3.1264165499551977
-2391.305908,543.136963,3.1219185129717695
-2391.339111,543.128174,3.12234485532447
-2392.094482,546.938477,3.134173053189893
-2389.671631,549.349304,3.128374238591391
-2388.328125,548.001099,3.122976691646214
-2387.290527,546.412842,3.120344049133193
-2387.358154,546.409119,3.1205169339632417
-2385.837158,569.858093,3.120636587517447
-2383.724609,598.885315,3.118089773689551
-2382.213867,623.348633,3.1136339310916177
-2381.364014,644.836975,3.115486837939323
-2380.974609,661.268005,3.112552004365552
-2381.091553,669.147888,3.114726852805075
-2381.369385,672.913696,3.1188410625992224
-2382.945068,679.07251,3.1294494428353614
-2380.897461,679.846436,3.123257971670244
-2381.050781,678.971252,3.126258701194584
-2381.073975,679.0271,3.126832332343755
-2381.070068,679.095154,3.127052513352243
