x,y,thetha
-2391.803955,543.147888,3.122516025281578
-2391.448486,542.868042,3.1206110002268588
-2391.415771,542.483704,3.1227854875908867
-2391.471436,542.440002,3.122040604483452
-2391.518555,542.41626,3.121567085155416
-2392.255859,546.578674,3.134909368923221
-2389.3125,547.312805,3.1208335521467783
-2387.412842,544.770081,3.1175858872424915
-2387.335693,544.779541,3.1173742032811225
-2386.38916,559.412354,3.1192439005045958
-2383.967041,596.237305,3.1125214029865527
-2382.250977,624.504211,3.1081021824665305
-2381.065674,649.350159,3.1104713410665346
-2381.208496,661.954956,3.115053946399858
-2381.32666,671.395691,3.114044988108011
-2382.072998,682.162415,3.1296904117520894
-2381.320068,679.268555,3.1263892874518553
-2381.327393,679.604065,3.1287842749259216
-2381.302979,679.611877,3.1290215576685023
-2381.266113,679.619934,3.127714741136771
