x,y,thetha
-2427.126221,524.354736,-0.008804909198368497
-2427.383545,524.416504,-0.004451319635741766
-2427.390137,524.416931,-0.004184549991828872
-2427.581055,524.401611,-0.007354801180253265
-2427.555176,524.421875,-0.003116310170367791
-2427.326172,528.199402,0.006087890422321015
-2425.505371,530.131836,-0.001906271405410449
-2424.206055,529.820068,-0.02676907882804528
-2423.358643,528.989929,-0.04484672412733312
-2423.293945,529.389038,-0.04593006079775992
-2402.067139,558.868225,-0.06106844280659158
-2368.690186,581.227173,-0.06782280708152238
-2329.053711,596.315552,-0.07082636599118011
-2288.511475,602.194214,-0.07967292542842117
-2262.615234,600.245605,-0.06212834566464569
-2235.701904,592.600525,-0.02728918343188228
-2235.022217,594.854675,0.00872783134861012
-2233.971191,595.162598,0.004498850457322502
-2234.14917,594.966858,0.005296183676180252
-2234.170654,594.924866,0.0074731412357110045
