x,y,thetha
-2427.18042,524.158875,-0.006414697735160125
-2427.007568,524.157288,-0.008360550435555213
-2427.162109,524.144104,-0.007213928256193438
-2427.316406,524.164429,-0.007459596117323947
-2427.319336,524.161011,-0.00753473302844658
-2427.28125,524.489685,-0.006090957920861864
-2426.265869,528.922058,0.015416019602077894
-2424.939209,529.698425,-0.020158227349819605
-2423.184326,528.733459,-0.043091859807616734
-2423.223633,528.722961,-0.043123433059594554
-2415.373535,541.136108,-0.023495406479540085
-2386.387207,570.660156,-0.07034914839099708
-2350.38916,588.774841,-0.07447674438654185
-2309.264893,600.809265,-0.07545028518580923
-2277.913574,599.503052,-0.0514238566752719
-2255.300537,598.37085,-0.047207717370147215
-2237.072266,591.029907,-0.046802860785471294
-2234.380127,595.987793,0.0059098218486098595
-2235.685059,595.559692,0.009916413915740623
-2235.24707,595.84491,0.011369801238106879
