x,y,thetha
-2427.714111,525.570618,-0.0025858606406187396
-2427.785645,525.293579,-0.0076007497047624216
-2428.050049,525.303528,-0.004984364394996308
-2428.062988,525.295288,-0.005693216481745506
-2428.084229,525.370728,-0.005796729440981441
-2428.061523,525.439331,-0.0011840230122553703
-2427.633545,528.793945,0.013947070529503952
-2426.091553,531.148926,0.01646593812675645
-2425.028564,531.330627,-0.011064490613334787
-2423.631836,530.442383,-0.03687522686149685
-2423.647217,530.41748,-0.036630816663111375
-2436.490723,539.731018,-0.03535825857236072
-2487.300293,557.249756,-0.06205301522486739
-2544.379883,556.300964,-0.04956687847148898
-2581.548096,547.937744,-0.042147424591319045
-2617.427734,531.7052,-0.03624179297439917
-2617.468994,534.893799,-0.029486084518923185
-2617.653564,534.92981,-0.02809262370400232
-2617.980957,535.870911,-0.02392058679991835
-2617.493896,535.439758,-0.02821647055688484
