x,y,thetha
-2427.942871,525.808777,-0.0007332045129942006
-2427.948975,525.817322,-0.0006894739158557203
-2427.949463,525.835632,-0.0009151781203661617
-2427.546875,530.107361,0.02186291864417737
-2426.124512,531.536011,0.014197625831335343
-2425.227783,531.703979,-0.009871583398286202
-2423.572021,531.239075,-0.02643222747075962
-2423.660156,530.785095,-0.03484627438980602
-2423.710205,530.746216,-0.034865851095903524
-2440.82666,542.878601,-0.03985202797471889
-2482.36499,556.78833,-0.059494311427879185
-2531.58252,559.109436,-0.05367202873758221
-2565.209229,552.257751,-0.04046043543572365
-2593.560059,543.857727,-0.03160234986214344
-2618.620605,531.421326,-0.029854583412333355
-2618.143066,536.171387,-0.02510237617240118
-2618.170654,535.957825,-0.023504157389791034
-2617.955566,535.785034,-0.025537374294593802
-2618.043945,535.788025,-0.025522965857739055
-2618.089111,535.821716,-0.025326139005482844
