x,y,thetha
-2427.521484,525.22113,-0.004221420913444105
-2427.547363,525.285706,-0.003899761165524084
-2427.43042,524.913513,-0.0059556483705894584
-2427.812012,524.996521,-0.004781964716581435
-2428.055176,524.927246,-0.005597345364617273
-2428.200195,524.920349,-0.005175252261096837
-2428.044678,524.956482,-0.005240530812882053
-2427.878662,528.650024,0.012391414309881143
-2425.887695,531.174438,0.006626497610244327
-2424.649658,530.83313,-0.018096743962341642
-2423.682617,530.052734,-0.037888378999137384
-2424.810791,531.709473,-0.0381359485404505
-2468.94043,553.421814,-0.06275631689759666
-2534.251221,558.092468,-0.05398264510864875
-2577.67041,548.880615,-0.04299267765753475
-2616.893066,531.641907,-0.037341493319008115
-2618.181641,535.677979,-0.025602431019274247
-2618.77124,535.200928,-0.02311892769104647
-2618.391357,535.157288,-0.025714023500978296
-2594.432129,700.359985,-0.08431982458234243
