x,y,thetha
-2427.83374,526.179688,-0.002589482918155011
-2427.796143,525.564209,-0.004782561589362794
-2427.553467,525.093811,-0.006506651304679786
-2427.843994,525.137756,-0.005120893103425449
-2427.846924,525.144104,-0.0056629068096538315
-2427.848877,525.147827,-0.0056168981046835435
-2427.856445,525.15918,-0.005857923203736619
-2427.24292,528.904785,0.013542742617787833
-2425.526367,530.938049,-0.017605953728358464
-2423.650391,530.276123,-0.04044742646793212
-2423.618896,530.150208,-0.03853227281142568
-2436.297119,539.508118,-0.03761263859424592
-2492.300049,557.780518,-0.06230609735971237
-2551.543213,554.086121,-0.04735527076638016
-2591.083496,544.333862,-0.03810986774167198
-2618.499268,535.201721,-0.027489912708903143
-2617.658691,534.929321,-0.029666041034161258
-2618.140869,534.866821,-0.025276715037452806
-2617.716309,535.293091,-0.02871277814703233
-2618.046387,535.172485,-0.026072624374597335
