29.799999999999997,-35.3,-1.86,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.87,13.600000000000001,-30.0,-1.96,-3.0,-42.199999999999996,-0.93
29.799999999999997,-35.3,-1.85,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.96
29.5,-35.4,-1.83,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.87,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.96
29.799999999999997,-35.3,-1.84,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.96
29.4,-35.4,-1.75,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.96
29.799999999999997,-35.3,-1.84,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.85,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.86,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.86,13.600000000000001,-30.0,-1.96,-2.9000000000000004,-42.199999999999996,-0.97
29.799999999999997,-35.3,-1.85,13.600000000000001,-30.0,-1.97,-2.3,-42.3,-0.8499999999999999
29.799999999999997,-35.3,-1.84,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.85,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.88,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.87,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.96
29.799999999999997,-35.3,-1.87,13.600000000000001,-30.0,-1.97,-2.9000000000000004,-42.199999999999996,-0.95
29.799999999999997,-35.3,-1.86,13.600000000000001,-30.099999999999998,-1.94,-3.0,-42.199999999999996,-0.96
28.999999999999996,-35.6,0.06,13.600000000000001,-30.0,-1.97,-2.9000000000000004,-42.199999999999996,-0.96
29.799999999999997,-35.3,-1.87,13.600000000000001,-30.0,-1.99,-3.0,-42.199999999999996,-0.96
29.799999999999997,-35.3,-1.87,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.95
29.799999999999997,-35.3,-1.87,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.94
29.799999999999997,-35.3,-1.85,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.95
29.799999999999997,-35.3,-1.84,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.96
29.799999999999997,-35.3,-1.85,13.600000000000001,-30.0,-1.97,-3.0,-42.199999999999996,-0.91
