x,y,thetha
-2392.06543,544.190002,3.12498853607483
-2392.074463,544.155762,3.124001595415167
-2392.297119,544.120667,3.121176910982917
-2392.20459,543.481812,3.1246525795638376
-2392.280518,543.570862,3.122686762250639
-2392.46167,543.614319,3.1247138670856254
-2392.313232,547.297852,3.133280659882617
-2390.329834,549.051208,3.1281584226361243
-2387.851807,546.853333,3.125822939248253
-2387.858398,546.688843,3.1230835611805334
-2427.193604,570.387268,3.117284858651806
-2511.276367,582.883606,3.1123590735958366
-2565.990479,574.337952,3.112158558013648
-2598.767822,574.127136,3.104853307589375
-2596.650146,570.00946,3.1035685037316103
-2595.669678,568.089966,3.1049980459438045
-2595.757324,569.080078,3.110437583646494
-2595.128662,569.760803,3.1048450265970424
-2595.153564,569.535583,3.1054161244022573
-2595.207275,569.515991,3.105159631792774
