x,y,thetha
-2392.023926,544.660278,3.124875896226062
-2391.928467,544.237488,3.1248459934914092
-2391.820068,544.173035,3.125440380683884
-2391.807373,544.288818,3.125665614002377
-2391.796631,544.201355,3.125489856840654
-2392.4021,549.276978,3.1305510867217947
-2389.744629,549.468201,3.1272597560279123
-2388.044922,547.414673,3.1247152433438137
-2387.94458,547.419617,3.123866910473432
-2416.216064,566.741455,3.118497493252472
-2491.700195,584.158081,3.1195132192158908
-2548.590088,578.943604,3.112594360887167
-2595.174561,564.086365,3.1092082202731985
-2597.853027,572.331055,3.106000169010629
-2597.01416,571.689148,3.103623381403554
-2598.533447,571.971558,3.0989205402485993
-2597.960938,571.935913,3.103068356610692
-2597.326172,571.348022,3.101676264782112
-2597.355225,571.577209,3.1006154779007176
-2597.305664,571.591003,3.1004941359371987
