x,y,thetha
-2391.864746,544.729736,3.1260262215475456
-2391.324219,543.938965,3.1234387938412325
-2391.350342,543.836975,3.124157030072985
-2391.544922,543.778931,3.12479167399069
-2391.653809,543.861938,3.12483353152324
-2391.739746,548.077942,3.1307248953534943
-2389.283691,548.301025,3.12334609263546
-2387.399902,546.582642,3.1204137451304415
-2390.156006,549.78186,3.1217310410040913
-2453.319336,578.354492,3.1140528974679325
-2529.356934,580.692261,3.1142361508351573
-2586.084717,567.107849,3.1125295120953407
-2596.043945,568.831665,3.103737664537008
-2598.165283,574.625916,3.1033545135219014
-2597.520752,573.301697,3.104569104311558
-2596.388672,571.212036,3.1044951328924815
-2595.271484,570.629395,3.1021088370645464
-2595.957275,570.869141,3.1071110223180125
-2596.237305,571.246582,3.1054798866233715
-2596.177002,571.297607,3.1055808689850255
