x,y,thetha
-2392.167725,544.164429,3.124363682486631
-2391.399902,542.703674,3.1212482282358804
-2391.418945,542.65509,3.1217513881609773
-2391.496094,542.699829,3.122152416798036
-2391.497559,542.68689,3.1219435674693434
-2390.410156,548.065979,3.1265668526420316
-2388.723633,547.435608,3.1217207849291544
-2387.336426,545.698669,3.120859665605477
-2387.375244,545.678528,3.120488154806425
-2385.533691,574.149902,3.119447562970672
-2383.270752,604.336487,3.115219659216412
-2381.987793,630.419922,3.1155229191777183
-2380.9729,653.807251,3.1119489827525437
-2381.123291,664.032776,3.1177643320502013
-2381.313965,672.207458,3.11763118211663
-2382.580566,682.99054,3.1333290865359595
-2383.224365,679.216064,3.135070899084967
-2382.436279,680.303589,3.128271565059622
-2382.159668,680.085571,3.125902839366808
-2382.039795,679.976013,3.128746979046842
