x,y,thetha
-2391.773193,544.102417,3.1259206778128346
-2391.629639,543.766663,3.126070388249546
-2391.642334,543.6828,3.125819722667891
-2391.660156,543.660461,3.1260102167632926
-2391.675537,543.669983,3.1260826734815272
-2391.839111,548.586243,3.13184191295024
-2389.342285,548.247864,3.124110664730105
-2387.43457,546.465881,3.1228328316436436
-2387.440186,546.438477,3.1226515524267797
-2386.531982,558.840149,3.1221178071287725
-2384.233398,594.769348,3.1148141135533263
-2382.433838,621.604614,3.117520599438108
-2381.487549,645.558044,3.116070149826737
-2381.117676,661.656189,3.11468109850693
-2381.376709,671.120667,3.1171381846689257
-2381.692139,673.213623,3.118079085599624
-2381.264893,677.721558,3.1187928941329326
-2380.442139,678.693604,3.1157332159214928
-2380.741943,678.867126,3.1230572276294795
-2381.11499,679.1922,3.125720061566875
