x,y,thetha
-2391.527588,543.544739,3.1241184522268672
-2391.552734,543.548218,3.1245729187983344
-2391.691895,544.19519,3.1265076705470793
-2389.771973,548.945557,3.1244504199130114
-2388.206787,547.874268,3.1210793490587077
-2387.310791,546.323486,3.1199290358145193
-2387.200928,547.766418,3.119593754884543
-2384.649902,584.457092,3.1149833087456926
-2382.702637,613.717712,3.113565056820891
-2381.532959,639.434509,3.1111506456574882
-2380.897461,660.616882,3.1111492750522696
-2381.072998,669.34906,3.1113971711240267
-2381.030518,672.330261,3.1120766274937255
-2383.196533,680.267273,3.1337652085274588
-2381.073242,678.917236,3.120696502734564
-2383.639648,680.075928,3.138597186315461
-2380.539062,679.740479,3.117722205702045
-2380.2771,679.737488,3.118606794977491
-2381.099854,679.23761,3.128566058129914
-2380.928223,679.130066,3.1268804272697124
