Format Version,1.24,Take Name,g2_mr_022,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-11-05 02.46.37.182 PM,Capture Start Frame,2140338,Total Frames in Take,902,Total Exported Frames,902,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,team2_medium,team2_medium,team2_medium,team2_medium,team2_medium,team2_medium,team2_medium,team2_medium:Marker 001,team2_medium:Marker 001,team2_medium:Marker 001,team2_medium:Marker 002,team2_medium:Marker 002,team2_medium:Marker 002,team2_medium:Marker 003,team2_medium:Marker 003,team2_medium:Marker 003,team2_medium:Marker 004,team2_medium:Marker 004,team2_medium:Marker 004,team2_medium:Marker 001,team2_medium:Marker 001,team2_medium:Marker 001,team2_medium:Marker 002,team2_medium:Marker 002,team2_medium:Marker 002,team2_medium:Marker 003,team2_medium:Marker 003,team2_medium:Marker 003,team2_medium:Marker 004,team2_medium:Marker 004,team2_medium:Marker 004
,ID,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,C197E399B5C11EF31C44B617C105A91,"6011118E9B7C11EF31C44B617C105A91","6011118E9B7C11EF31C44B617C105A91","6011118E9B7C11EF31C44B617C105A91","6011118B9B7C11EF31C44B617C105A91","6011118B9B7C11EF31C44B617C105A91","6011118B9B7C11EF31C44B617C105A91","6011118C9B7C11EF31C44B617C105A91","6011118C9B7C11EF31C44B617C105A91","6011118C9B7C11EF31C44B617C105A91","6011118D9B7C11EF31C44B617C105A91","6011118D9B7C11EF31C44B617C105A91","6011118D9B7C11EF31C44B617C105A91"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.004255,0.342644,-0.002605,0.939452,-2427.714111,915.609314,525.570618,-2485.468750,917.602600,522.769592,-2396.652832,913.832397,609.625732,-2437.136230,916.041443,475.310760,-2391.598145,914.960754,494.576294,-2485.722900,917.656433,522.522705,-2396.580811,913.808533,609.541626,-2437.072998,915.939026,475.844116,-2391.504150,915.018677,494.462555
1,0.008333,0.004216,0.342602,-0.002559,0.939468,-2427.706055,915.610291,525.576965,-2485.460693,917.596985,522.770569,-2396.652344,913.840393,609.635010,-2437.123535,916.039307,475.316223,-2391.587158,914.964539,494.585938,-2485.716553,917.650208,522.524231,-2396.578125,913.818665,609.558350,-2437.066650,915.937256,475.830353,-2391.480469,915.020752,494.469543
2,0.016667,0.004214,0.342643,-0.002728,0.939452,-2427.698730,915.607178,525.548096,-2485.453125,917.611694,522.746704,-2396.638184,913.837463,609.603577,-2437.120850,916.033081,475.288147,-2391.583008,914.946228,494.553925,-2485.720215,917.669495,522.505432,-2396.565430,913.811890,609.513000,-2437.056152,915.923462,475.814209,-2391.479980,915.008606,494.445221
3,0.025000,0.004058,0.342632,-0.002733,0.939457,-2427.687256,915.611572,525.512573,-2485.441650,917.609741,522.709290,-2396.628174,913.869873,609.569214,-2437.108154,916.021729,475.252289,-2391.570557,914.945007,494.519379,-2485.684570,917.664490,522.480408,-2396.565186,913.845215,609.479065,-2437.035889,915.914795,475.782837,-2391.479980,915.005859,494.400940
4,0.033333,0.003959,0.342645,-0.002724,0.939453,-2427.684814,915.615479,525.475525,-2485.439453,917.608276,522.673340,-2396.623291,913.891602,609.531616,-2437.107178,916.015747,475.215393,-2391.569092,914.946350,494.481476,-2485.681152,917.668213,522.447876,-2396.559570,913.864441,609.461975,-2437.030518,915.897339,475.729218,-2391.483398,915.015747,494.349274
5,0.041667,0.003808,0.342555,-0.002796,0.939486,-2427.663818,915.604248,525.437805,-2485.417969,917.597900,522.624084,-2396.618408,913.907288,609.500427,-2437.076660,915.988098,475.175812,-2391.542236,914.923645,494.450867,-2485.661133,917.666504,522.396912,-2396.554688,913.875977,609.429993,-2437.012451,915.851196,475.687256,-2391.445312,915.005249,494.320862
