x,y,thetha
-2442.830322,534.039917,-0.008426565988232396
-2442.38916,534.228333,-0.012200049182558598
-2442.575195,534.00946,-0.009507690253658588
-2442.602783,534.090759,-0.008567207226134339
-2442.608154,534.046143,-0.008704001937841559
-2442.404297,534.456421,-0.012526389622974136
-2440.715576,539.533752,-0.022120811694540075
-2439.226318,541.958801,-0.015251770361448043
-2437.616943,542.255859,-0.005516215774365973
-2437.665527,542.256531,-0.005190313654709741
-2436.138916,567.055786,-0.010008490896626972
-2433.901123,599.254639,0.0011819816822402855
-2432.300537,624.391907,-0.0019899775159027766
-2431.250488,646.586243,-0.0035331084020337545
-2431.251465,658.289368,-0.009784807935139896
-2431.718994,666.949097,-0.015824687835526995
-2432.438232,668.410461,-0.024775549280053807
-2432.503906,668.4552,-0.022661397573385575
-2432.834229,668.942383,-0.015275636555614307
-2433.094482,669.202454,-0.0021986561972289122
