x,y,thetha
-2442.685059,533.839783,-0.01091007003291823
-2442.46167,533.913269,-0.01051333861591418
-2442.737061,534.199646,-0.009610484939352277
-2442.765137,534.299988,-0.009014497836571022
-2442.631348,534.391602,-0.009421066971810547
-2442.561523,534.30072,-0.009221356301335908
-2441.833008,537.679626,-0.026260318834164183
-2439.924561,541.830933,-0.012608993609580055
-2437.945312,542.383362,-0.003031652724407106
-2437.835449,542.304077,-0.002747400855913937
-2436.745117,562.583069,-0.00843384465279964
-2434.125244,599.511841,0.0029841007541264266
-2432.597412,626.164673,0.0013490047491120027
-2431.557861,650.227051,0.0008133919908096024
-2431.828857,659.259827,-0.00822783848001444
-2432.324707,667.430481,-0.008773854225498463
-2432.738037,668.796265,-0.01714941165499224
-2432.908447,669.04425,-0.01545465844665418
-2433.158203,669.434082,-0.012923954920047942
-2433.653564,670.319031,-0.011685278979253822
