x,y,thetha
-2442.751221,533.781433,-0.011100045040596482
-2442.341309,533.980042,-0.012259107183076507
-2442.614746,534.024658,-0.008958242767961333
-2442.551025,534.015625,-0.00921818814264718
-2442.54541,534.014343,-0.009471909158840622
-2442.441406,535.965027,-0.01972902245157288
-2440.411621,540.757446,-0.02533569211651351
-2437.800537,542.137024,-0.014689643725798823
-2437.852539,542.248535,-0.007939137186076908
-2437.525879,546.458984,-0.006426269027626608
-2434.754883,586.979858,0.0023038180727349934
-2433.043457,613.67804,-0.0017605549996347306
-2431.879883,638.391602,-0.0038195334127046855
-2430.966797,657.804626,-0.006776511199860869
-2431.613037,665.218872,-0.014277038277963077
-2432.081787,667.132751,-0.02410614921770714
-2432.665771,668.446106,-0.02269462879164867
-2432.715576,668.530396,-0.02309724391984868
-2432.958984,668.945312,-0.01578299651009065
-2433.352539,669.078979,-0.02179630720053712
