1.910000000000000031e-01,-3.649999999999999911e-01,1.409999999999999920e+00
1.980000000000000093e-01,-3.609999999999999876e-01,1.379999999999999893e+00
2.089999999999999913e-01,-3.559999999999999831e-01,1.320000000000000062e+00
2.159999999999999976e-01,-3.529999999999999805e-01,1.300000000000000044e+00
2.220000000000000029e-01,-3.499999999999999778e-01,1.270000000000000018e+00
2.320000000000000118e-01,-3.469999999999999751e-01,1.239999999999999991e+00
2.389999999999999902e-01,-3.449999999999999734e-01,1.209999999999999964e+00
2.449999999999999956e-01,-3.439999999999999725e-01,1.179999999999999938e+00
2.540000000000000036e-01,-3.439999999999999725e-01,1.159999999999999920e+00
2.580000000000000071e-01,-3.449999999999999734e-01,1.080000000000000071e+00
2.620000000000000107e-01,-3.469999999999999751e-01,-1.330000000000000071e+00
2.700000000000000178e-01,-3.459999999999999742e-01,-1.189999999999999947e+00
2.700000000000000178e-01,-3.459999999999999742e-01,-1.189999999999999947e+00
2.790000000000000258e-01,-3.449999999999999734e-01,-3.699999999999999956e-01
2.839999999999999747e-01,-3.459999999999999742e-01,-1.489999999999999991e+00
2.849999999999999756e-01,-3.459999999999999742e-01,-1.620000000000000107e+00
2.969999999999999862e-01,-3.519999999999999796e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.810000000000000053e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.810000000000000053e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.820000000000000062e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.820000000000000062e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.830000000000000071e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
2.979999999999999871e-01,-3.529999999999999805e-01,-1.840000000000000080e+00
