x,y,thetha
-2427.141113,524.113953,-0.010172587296180032
-2427.454346,524.257935,-0.005861317117921076
-2427.633301,524.254883,-0.00461750946513678
-2427.641357,524.299866,-0.004187552333152963
-2427.654053,524.257812,-0.003899850150987235
-2426.84668,528.295532,0.00830650660334852
-2425.166992,529.496948,-0.022115085374266184
-2423.484131,528.483521,-0.04909105485267417
-2423.436523,528.517395,-0.04862941155003811
-2409.070068,549.909851,-0.03435834611109329
-2375.00415,577.467957,-0.07115942028306471
-2333.046143,594.723083,-0.0765960410461377
-2288.723633,601.560303,-0.08305493375575425
-2261.022217,599.510986,-0.06776574554381123
-2236.275879,595.161743,0.012436686262232297
-2234.575439,595.60376,0.016628536284237085
-2233.980225,596.259155,0.02411017540294279
-2234.786377,595.045532,0.011067075383544718
-2234.912598,595.084656,0.012899145985553324
-2235.012939,595.108643,0.013010166781031842
