x,y,thetha
-2427.380615,524.977539,-0.0037829862034602316
-2427.335449,524.735596,-0.005688358540375837
-2427.482666,524.57373,-0.008035620543260312
-2427.557861,524.605286,-0.00801145403960689
-2427.448486,524.665039,-0.008504722499764063
-2427.456299,524.695007,-0.00882977912723202
-2427.601074,528.484619,0.010378972662381953
-2425.693359,530.577332,-0.0027965313506718072
-2423.539795,530.172546,-0.029682562979086027
-2423.390137,529.422546,-0.04190993397984726
-2423.253418,530.24646,-0.04583236816069724
-2400.694336,560.611877,-0.06584608214944665
-2367.185059,582.232849,-0.06720668084276597
-2327.160645,597.096619,-0.0709954943516606
-2287.331787,602.236145,-0.07848849540136157
-2261.296631,600.49292,-0.06793427548971394
-2236.382568,592.73291,-0.011707414456862169
-2234.100342,596.689453,0.015899159337745706
-2235.625488,595.80188,0.013253324321079384
-2235.019775,595.727295,0.009723495815171191
