x,y,thetha
-2427.158691,524.097229,-0.00597306622425856
-2427.132324,524.106018,-0.006359616982971894
-2427.528809,524.2453,-0.006073668576252562
-2427.537598,524.156555,-0.0035821481447065808
-2427.549072,524.281372,-0.005439802240124764
-2427.549805,524.275452,-0.00571310827486747
-2427.401367,528.82373,0.014556354908361165
-2425.5,529.60553,-0.013442009750447997
-2423.153809,529.059021,-0.0363567089507101
-2423.287842,528.534485,-0.04444459791637003
-2423.343262,528.890686,-0.04604349739129478
-2403.736816,556.497498,-0.06054348868887054
-2372.252197,578.842407,-0.06838132433239374
-2334.47998,594.259766,-0.07104059344778288
-2293.772217,602.234558,-0.0872843640238255
-2268.693115,599.774048,-0.06266672379571929
-2240.682373,592.347839,-0.049172998099659165
-2233.289795,596.228149,0.009012002623572187
-2233.720459,595.632324,0.003532389458599201
-2233.95459,595.429688,0.001791751350394417
