x,y,thetha
-2442.625732,534.095764,-0.010551543475409195
-2442.647217,534.048096,-0.010819930515481586
-2442.919434,534.303589,-0.0073243344630241625
-2442.994629,534.319214,-0.006532358973437626
-2443.052246,534.417725,-0.006271277366254977
-2443.025146,534.377808,-0.006225406972572368
-2443.032227,534.42157,-0.0038178395174839805
-2442.590576,537.297241,-0.015543803946361127
-2440.45459,541.312805,-0.01630168817508592
-2438.633301,542.203979,-0.006746057625956147
-2438.180176,542.283203,-0.004736760053995502
-2441.695557,545.486938,-0.002961829715524815
-2488.242188,566.27478,0.010256666652433667
-2553.445068,567.104004,0.0019334498882973147
-2595.770996,555.190735,-0.0011919998709187223
-2635.469238,535.190796,-0.014221065401096048
-2636.822754,535.559021,-0.03796531008832054
-2636.861816,535.592957,-0.03822379221882218
-2636.917236,535.67749,-0.03826696469693234
-2637.064453,535.693176,-0.037068695961532665
