x,y,thetha
-2442.613037,534.080139,-0.01014934859359418
-2442.635986,534.05542,-0.010576151747230067
-2442.883789,534.275391,-0.012386161043731667
-2442.957764,534.283936,-0.012499187330825777
-2442.928711,534.24762,-0.01219115054320277
-2442.960693,534.378662,-0.006645635700870554
-2442.934082,534.359131,-0.006712713893021726
-2442.518066,536.889221,-0.008285542023740653
-2440.535645,541.195923,-0.01596600217860319
-2438.425049,542.151123,-0.011214260127301708
-2438.430176,542.408081,-0.005499217871417751
-2441.247803,545.068359,-0.0037975249655116876
-2485.829102,565.628357,0.003884479376366966
-2548.559082,567.862427,0.004561778840877458
-2591.92627,556.225098,-0.00012724573153089617
-2628.607422,539.096802,-0.011128421210382456
-2636.980957,535.407349,-0.03998583600423577
-2637.067871,535.445923,-0.04004862331114568
-2637.123047,535.461853,-0.04035346752787945
-2637.244873,535.598694,-0.03671231259210428
