x,y,thetha
-2442.519531,534.625671,-0.011961295732012406
-2442.556641,534.574768,-0.012916926904406647
-2442.786133,534.640076,-0.009032419643717806
-2443.046875,534.650024,-0.006851894095176169
-2443.053955,534.70105,-0.006356901670974764
-2443.063477,534.684937,-0.006709204755691739
-2443.052002,534.659058,-0.0066068357817793254
-2442.62085,537.512939,-0.022421139079828276
-2440.740234,541.223389,-0.022301345009844858
-2439.544922,542.303528,-0.010734313485209788
-2438.379395,542.674377,-0.0031912277366615252
-2439.806885,544.313782,-0.0017017086464786123
-2484.667725,565.538391,0.004870112760913486
-2549.761475,567.889648,0.00758381846831522
-2594.149658,555.775635,0.002038429237582468
-2634.793457,535.80957,-0.00984600450067401
-2636.760742,535.763733,-0.03882478599907927
-2636.771973,535.894348,-0.039511599796473944
-2636.835449,535.919556,-0.038220218296812505
-2636.908203,535.982117,-0.0384332316736674
