x,y,thetha
-2442.522461,533.74939,-0.012136703283556548
-2442.643311,533.774475,-0.012730102851854374
-2442.950684,533.976929,-0.00750794718637616
-2443.169922,533.987183,-0.00605630790689878
-2443.188232,533.988831,-0.005617120277124903
-2443.198486,533.98114,-0.006056644636708768
-2443.196045,533.981812,-0.00597211442890474
-2442.650146,536.777161,-0.012557071565641327
-2440.648193,540.968445,-0.012806299630319052
-2438.396729,541.927917,-0.005749044446837536
-2438.415039,542.013672,-0.0059590223862173814
-2445.060303,547.032959,-0.0017082013075525534
-2496.38916,567.216492,0.010111387015148783
-2561.682861,564.312256,0.009256720689625898
-2602.693604,552.18042,-0.00016415488293357924
-2637.07959,534.255981,-0.01967305752439776
-2636.575439,535.474365,-0.038421195123924126
-2636.599365,535.492371,-0.038244278245891064
-2636.654297,535.509338,-0.03724932741050504
-2636.550781,535.632935,-0.03790966953740895
