x,y,thetha
-2442.584961,534.371094,-0.011267766988875962
-2442.750977,534.354309,-0.010794828458531289
-2442.857422,534.464233,-0.008420132353152695
-2442.938721,534.466187,-0.008452528623122079
-2443.018555,534.428894,-0.006928085177013047
-2443.003174,534.424683,-0.006856780293643356
-2442.99292,534.419739,-0.0073916644176911985
-2442.66333,537.149231,-0.022829272679241237
-2440.688965,541.055481,-0.021792011744354578
-2439.559326,542.19342,-0.011455080975419099
-2438.351318,542.458862,-0.005053506290904988
-2440.142578,544.339722,-0.003653110281146118
-2486.843994,566.021851,0.008175453096602094
-2553.223877,567.225281,0.005795622530310359
-2596.440186,555.029053,0.0010663765436481224
-2636.241943,534.919922,-0.013512082857435315
-2637.104492,535.559631,-0.03712882636651772
-2637.195068,535.590027,-0.03581575060491932
-2637.408447,535.659729,-0.0341041990736324
-2637.291504,535.933411,-0.037241449987087935
