x,y,thetha
-2442.51123,533.764954,-0.012402032407866217
-2442.514893,533.782104,-0.012183382244913261
-2442.948242,533.977295,-0.006978146313895527
-2442.991211,533.992981,-0.006452166645303208
-2443.020752,533.994263,-0.006367556821823713
-2443.018799,533.976746,-0.006056010476045808
-2442.922119,534.386169,-0.00921104199573349
-2441.389893,538.846191,-0.026689729148722665
-2440.112549,541.622192,-0.01456382869028378
-2438.261475,542.045166,-0.007521498368946092
-2438.253174,542.040527,-0.007524961010974577
-2456.552246,554.163757,-0.008073970458991017
-2514.583252,568.966858,0.003408077788648321
-2571.33667,560.833801,-0.006941691636217142
-2609.728271,548.911682,-0.007329091941543676
-2636.979492,535.112976,-0.033346356488431525
-2636.721436,535.431152,-0.04137462652949251
-2636.942139,535.540344,-0.040762692292527755
-2636.949463,535.383667,-0.043933666447975556
-2634.299072,536.588623,-0.08866566558680083
