x,y,thetha
-2442.639893,534.578003,-0.011701187162621397
-2442.685059,534.643066,-0.010871447740880892
-2442.655029,534.595154,-0.010897940420961674
-2442.668457,534.638489,-0.011344837312466164
-2442.640381,534.570312,-0.009352021372463996
-2442.735107,536.953735,-0.021455420839370642
-2441.093506,540.146912,-0.024481616317938253
-2439.956055,542.104004,-0.012420389019637915
-2438.101807,542.490051,-0.005250191352771839
-2438.104492,542.484619,-0.0057969774384592975
-2440.675537,545.037537,-0.006185360530662794
-2477.972168,564.261536,0.0072111818940335535
-2532.809082,569.607056,0.010397366157122579
-2578.119629,559.975098,0.0042742208268972655
-2611.428955,548.606873,-0.005185063434512705
-2637.196289,535.81366,-0.03521486930443148
-2637.134033,535.884094,-0.03807023955758896
-2637.332031,535.918274,-0.036678816683585434
-2637.493652,536.010803,-0.035162811958446935
-2637.659424,535.735718,-0.04302246718227232
