x,y,thetha
-2438.12915,534.922913,-0.08012118764020923
-2438.280273,534.850891,-0.07920567954592535
-2441.050049,535.012024,-0.054404143367084205
-2441.505127,534.857361,-0.04917431573141765
-2441.456787,534.853699,-0.05069093005415799
-2441.508789,534.862732,-0.049551223883205285
-2442.509521,535.202454,-0.0643818490349018
-2442.12793,537.629211,-0.07912491281935388
-2440.025391,541.31842,-0.060987775856042134
-2438.288086,542.55481,-0.05174329187541866
-2437.044678,542.807007,-0.044727002362833404
-2441.390869,546.281067,-0.04372605947766996
-2493.979004,567.849243,-0.03509409921750307
-2560.640625,565.323914,-0.041095995020822146
-2602.837158,552.927124,-0.0475754516079119
-2636.888916,535.470215,-0.034642148032318694
-2637.212158,536.042175,-0.03922857722787354
-2637.254639,536.069702,-0.03947271268427986
-2637.383301,536.103577,-0.038381838853500994
-2637.401123,536.081848,-0.0406812400565271
