x,y,thetha
-2442.552246,534.41217,-0.01181394603286872
-2442.735352,534.52002,-0.010188383264910814
-2443.032227,534.466919,-0.006714932607874324
-2443.222168,534.513184,-0.006618742039039501
-2443.182129,534.480957,-0.006341066290551843
-2443.222656,534.399048,-0.0053911476717023845
-2442.375488,537.730225,-0.024409347761647174
-2440.363525,541.583191,-0.01175080682147872
-2438.440186,542.479675,-0.003756612102613322
-2438.450439,542.460449,-0.004483604980994586
-2462.443359,558.14978,0.003833251564653943
-2529.420898,569.429199,0.01252806153906443
-2585.291016,558.076416,0.008178143680182926
-2630.384033,538.266724,-0.007335283581911118
-2636.996094,535.754883,-0.03718699925571977
-2637.05249,535.804565,-0.037779073817075036
-2637.19165,535.863586,-0.035991600999248384
-2637.157227,535.909607,-0.035350511961029646
-2637.285645,535.986023,-0.034551460315997096
-2627.131104,537.5802,-0.09966257450754368
