x,y,thetha
-2427.713379,525.496826,-0.00826567103664279
-2427.640381,524.92218,-0.01161528800550359
-2427.695801,525.037781,-0.010710305907206492
-2427.738281,525.010071,-0.011077586494824812
-2427.740967,525.016602,-0.01048141078179775
-2427.607178,527.962097,0.0011583713288121173
-2425.408203,530.703735,-0.005867516573019851
-2424.211914,530.322388,-0.02927664482973324
-2423.338867,529.474854,-0.04794415220709945
-2423.322754,529.556702,-0.04859136753765683
-2421.493408,556.566589,-0.05241357715170673
-2419.512695,585.911682,-0.06526674653451046
-2417.944092,610.383301,-0.06120378382285878
-2417.245605,631.684448,-0.06313615954975522
-2416.934814,645.074951,-0.05651287815960041
-2417.115234,653.941528,-0.049339292370391315
-2417.156006,655.064087,-0.040896508929330354
-2417.804443,660.963623,0.0015157934775935126
-2417.432861,659.045776,-0.007613938849732036
-2417.953369,659.868042,-0.0018365765497286978
