x,y,thetha
-2427.395996,524.5625,-0.006010876212484117
-2427.276855,524.449463,-0.009184933788550906
-2427.357178,524.461182,-0.01030445701470424
-2427.427734,524.426697,-0.01035759200483037
-2427.392334,524.475159,-0.008797325794672909
-2427.548584,528.766541,0.012640730557123156
-2425.402832,530.196777,-0.011235607571478835
-2423.091309,529.457947,-0.03535726630351912
-2423.255127,529.031738,-0.04382142879369465
-2423.258789,529.991516,-0.047122221154229114
-2420.983154,562.365051,-0.0648708225463393
-2419.21875,589.023193,-0.07140853906337183
-2417.817383,612.626099,-0.0654251083866795
-2416.950684,633.669617,-0.06163148113478674
-2417.000732,644.697632,-0.05641457446765563
-2417.217529,653.763123,-0.05351490570773579
-2417.973389,655.789978,-0.0364878582485507
-2418.294678,660.567688,-0.0019462315692331006
-2418.196533,660.883118,-0.0016186374506793287
-2417.735352,659.719055,-0.011012387375969062
