x,y,thetha
-2427.071045,524.666077,-0.007473787301370815
-2427.300049,525.003235,-0.009829658743148156
-2427.377197,525.049072,-0.009316813168885921
-2427.42627,525.0896,-0.008529824923363162
-2427.514648,525.068604,-0.008794044029102435
-2427.539795,528.718567,0.011213975323353836
-2425.61377,530.757629,-0.0031628271632828508
-2423.331543,530.192078,-0.034914732524768996
-2423.422852,529.700378,-0.04134771778594795
-2423.402344,530.370056,-0.044207282790867435
-2420.938965,564.663818,-0.0629563331663788
-2419.068359,592.19751,-0.0585812842683211
-2417.753174,616.70752,-0.05852799882695898
-2416.928711,638.644531,-0.059422189987861584
-2417.346191,647.214783,-0.03934763565795517
-2417.319092,655.491821,-0.036717484840433676
-2417.703125,660.182983,-0.0032462947108051316
-2418.22876,660.738647,0.0009959352708600894
-2418.330811,660.38269,0.00045519876898272594
-2418.068604,659.80011,-0.0037896008005295625
